2025-09-29 15:47:11 | INFO | __main__:<module>:9 | no_req | Testing logger after fixes
           │           │    │             │                      └ <uvicorn.server.Server object at 0x0000020D5CD2AFF0>
           │           │    │             └ [<socket.socket fd=328, family=2, type=1, proto=6, laddr=('127.0.0.1', 8000)>]
           │           │    └ <function Server.serve at 0x0000020D5CB939C0>
           │           └ <uvicorn.server.Server object at 0x0000020D5CD2AFF0>
           └ <function run at 0x0000020D5C43B600>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 194, in run
    return runner.run(main)
           │      │   └ <coroutine object Server.serve at 0x0000020D5CCE7920>
           │      └ <function Runner.run at 0x0000020D5C4668E0>
           └ <asyncio.runners.Runner object at 0x0000020D5A7D44A0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<Server.serve() running at F:\rag-bot\venv\Lib\site-packages\uvicorn\server.py:71> wait_for=...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x0000020D5C464540>
           │    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x0000020D5A7D44A0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 674, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0x0000020D5C4644A0>
    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 641, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x0000020D5C4662A0>
    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 1987, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x0000020D5C3A05E0>
    └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>

  File "F:\rag-bot\app\integrations\vector_db.py", line 376, in health_check
    await self.connect()
          │    └ <function VectorDatabase.connect at 0x0000020D7B1756C0>
          └ <app.integrations.vector_db.VectorDatabase object at 0x0000020D7AC0B860>

> File "F:\rag-bot\app\integrations\vector_db.py", line 61, in connect
    await self.client.admin.command('ping')
          │    └ AsyncIOMotorClient(MongoClient(host=['ac-zv72iq8-shard-00-00.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mong...
          └ <app.integrations.vector_db.VectorDatabase object at 0x0000020D7AC0B860>

  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
             │        │            └ None
             │        └ None
             └ None
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\_csot.py", line 125, in csot_wrapper
    return func(self, *args, **kwargs)
           │    │      │       └ {}
           │    │      └ ('ping',)
           │    └ Database(MongoClient(host=['ac-zv72iq8-shard-00-00.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27...
           └ <function Database.command at 0x0000020D7B04FC40>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\database.py", line 931, in command
    with self._client._conn_for_reads(read_preference, session, operation=command_name) as (
         │    │       │               │                │                  └ 'ping'
         │    │       │               │                └ None
         │    │       │               └ Primary()
         │    │       └ <function MongoClient._conn_for_reads at 0x0000020D7B0C34C0>
         │    └ MongoClient(host=['ac-zv72iq8-shard-00-00.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27017', 'ac...
         └ Database(MongoClient(host=['ac-zv72iq8-shard-00-00.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27...
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 137, in __enter__
    return next(self.gen)
                │    └ <generator object MongoClient._conn_from_server at 0x0000020D7CBFB240>
                └ <contextlib._GeneratorContextManager object at 0x0000020D7CC47050>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\mongo_client.py", line 1867, in _conn_from_server
    with self._checkout(server, session) as conn:
         │    │         │       └ None
         │    │         └ <Server <ServerDescription ('ac-zv72iq8-shard-00-01.okflkbo.mongodb.net', 27017) server_type: Unknown, rtt: None, error=Opera...
         │    └ <function MongoClient._checkout at 0x0000020D7B0C31A0>
         └ MongoClient(host=['ac-zv72iq8-shard-00-00.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27017', 'ac...
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 137, in __enter__
    return next(self.gen)
                │    └ <generator object MongoClient._checkout at 0x0000020D7D4A0150>
                └ <contextlib._GeneratorContextManager object at 0x0000020D7CC47020>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\mongo_client.py", line 1777, in _checkout
    with server.checkout(handler=err_handler) as conn:
         │      │                └ <pymongo.synchronous.mongo_client._MongoClientErrorHandler object at 0x0000020D7CC318A0>
         │      └ <function Server.checkout at 0x0000020D7B0AB420>
         └ <Server <ServerDescription ('ac-zv72iq8-shard-00-01.okflkbo.mongodb.net', 27017) server_type: Unknown, rtt: None, error=Opera...
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 137, in __enter__
    return next(self.gen)
                │    └ <generator object Pool.checkout at 0x0000020D7CC047C0>
                └ <contextlib._GeneratorContextManager object at 0x0000020D7CC46FF0>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 1118, in checkout
    conn = self._get_conn(checkout_started_time, handler=handler)
           │    │         │                              └ <pymongo.synchronous.mongo_client._MongoClientErrorHandler object at 0x0000020D7CC318A0>
           │    │         └ 378550.703
           │    └ <function Pool._get_conn at 0x0000020D7B0A99E0>
           └ <pymongo.synchronous.pool.Pool object at 0x0000020D7CC45D90>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 1280, in _get_conn
    conn = self.connect(handler=handler)
           │    │               └ <pymongo.synchronous.mongo_client._MongoClientErrorHandler object at 0x0000020D7CC318A0>
           │    └ <function Pool.connect at 0x0000020D7B0A9760>
           └ <pymongo.synchronous.pool.Pool object at 0x0000020D7CC45D90>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 1072, in connect
    conn.authenticate()
    │    └ <function Connection.authenticate at 0x0000020D7B0A84A0>
    └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 525, in authenticate
    auth.authenticate(creds, self, reauthenticate=reauthenticate)
    │    │            │      │                    └ False
    │    │            │      └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096
    │    │            └ MongoCredential(mechanism='DEFAULT', source='admin', username='revanthnaik12_db_user', password='HipsterWong$420', mechanism_...
    │    └ <function authenticate at 0x0000020D7B0F8C20>
    └ <module 'pymongo.synchronous.auth' from 'F:\\rag-bot\\venv\\Lib\\site-packages\\pymongo\\synchronous\\auth.py'>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\auth.py", line 450, in authenticate
    auth_func(credentials, conn)
    │         │            └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096
    │         └ MongoCredential(mechanism='DEFAULT', source='admin', username='revanthnaik12_db_user', password='HipsterWong$420', mechanism_...
    └ <function _authenticate_default at 0x0000020D7B0F8B80>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\auth.py", line 355, in _authenticate_default
    return _authenticate_scram(credentials, conn, "SCRAM-SHA-1")
           │                   │            └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096
           │                   └ MongoCredential(mechanism='DEFAULT', source='admin', username='revanthnaik12_db_user', password='HipsterWong$420', mechanism_...
           └ <function _authenticate_scram at 0x0000020D7B0C7880>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\auth.py", line 135, in _authenticate_scram
    res = conn.command(source, cmd)
          │    │       │       └ {'saslContinue': 1, 'conversationId': 1, 'payload': Binary(b'c=biws,r=Yeys1Xc2vh8Drp6p0yr9J1pJMD5IwoQJLtF/AcXCCDQ=aw3FS8+FmLb...
          │    │       └ 'admin'
          │    └ <function _handle_reauth.<locals>.inner at 0x0000020D7B0A80E0>
          └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\helpers.py", line 47, in inner
    return func(*args, **kwargs)
           │     │       └ {}
           │     └ (Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096, 'admin', {'sas...
           └ <function Connection.command at 0x0000020D7B0A8040>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 413, in command
    return command(
           └ <function command at 0x0000020D7B081E40>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\network.py", line 212, in command
    helpers_shared._check_command_response(
    │              └ <function _check_command_response at 0x0000020D7AD2DDA0>
    └ <module 'pymongo.helpers_shared' from 'F:\\rag-bot\\venv\\Lib\\site-packages\\pymongo\\helpers_shared.py'>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\helpers_shared.py", line 284, in _check_command_response
    raise OperationFailure(errmsg, code, response, max_wire_version)
          │                │       │     │         └ 25
          │                │       │     └ {'ok': 0, 'errmsg': 'bad auth : authentication failed', 'code': 8000, 'codeName': 'AtlasError'}
          │                │       └ 8000
          │                └ 'bad auth : authentication failed'
          └ <class 'pymongo.errors.OperationFailure'>

pymongo.errors.OperationFailure: bad auth : authentication failed, full error: {'ok': 0, 'errmsg': 'bad auth : authentication failed', 'code': 8000, 'codeName': 'AtlasError'}
2025-09-29 22:32:20 | ERROR | app.services.logger_service:log_error:168 | 1a6b8859 | Application error occurred
Traceback (most recent call last):

  File "<string>", line 1, in <module>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\spawn.py", line 122, in spawn_main
    exitcode = _main(fd, parent_sentinel)
               │     │   └ 308
               │     └ 3
               └ <function _main at 0x0000020D5A8132E0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\spawn.py", line 135, in _main
    return self._bootstrap(parent_sentinel)
           │    │          └ 308
           │    └ <function BaseProcess._bootstrap at 0x0000020D5A709620>
           └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py", line 314, in _bootstrap
    self.run()
    │    └ <function BaseProcess.run at 0x0000020D5A708B80>
    └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py", line 108, in run
    self._target(*self._args, **self._kwargs)
    │    │        │    │        │    └ {'config': <uvicorn.config.Config object at 0x0000020D5A7D4320>, 'target': <bound method Server.run of <uvicorn.server.Server...
    │    │        │    │        └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
    │    │        │    └ ()
    │    │        └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
    │    └ <function subprocess_started at 0x0000020D5CBB8400>
    └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
  File "F:\rag-bot\venv\Lib\site-packages\uvicorn\_subprocess.py", line 80, in subprocess_started
    target(sockets=sockets)
    │              └ [<socket.socket fd=328, family=2, type=1, proto=6, laddr=('127.0.0.1', 8000)>]
    └ <bound method Server.run of <uvicorn.server.Server object at 0x0000020D5CD2AFF0>>
  File "F:\rag-bot\venv\Lib\site-packages\uvicorn\server.py", line 67, in run
    return asyncio_run(self.serve(sockets=sockets), loop_factory=self.config.get_loop_factory())
           │           │    │             │                      │    │      └ <function Config.get_loop_factory at 0x0000020D5CB4D620>
           │           │    │             │                      │    └ <uvicorn.config.Config object at 0x0000020D5A7D4320>
           │           │    │             │                      └ <uvicorn.server.Server object at 0x0000020D5CD2AFF0>
           │           │    │             └ [<socket.socket fd=328, family=2, type=1, proto=6, laddr=('127.0.0.1', 8000)>]
           │           │    └ <function Server.serve at 0x0000020D5CB939C0>
           │           └ <uvicorn.server.Server object at 0x0000020D5CD2AFF0>
           └ <function run at 0x0000020D5C43B600>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 194, in run
    return runner.run(main)
           │      │   └ <coroutine object Server.serve at 0x0000020D5CCE7920>
           │      └ <function Runner.run at 0x0000020D5C4668E0>
           └ <asyncio.runners.Runner object at 0x0000020D5A7D44A0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<Server.serve() running at F:\rag-bot\venv\Lib\site-packages\uvicorn\server.py:71> wait_for=...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x0000020D5C464540>
           │    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x0000020D5A7D44A0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 674, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0x0000020D5C4644A0>
    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 641, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x0000020D5C4662A0>
    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 1987, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x0000020D5C3A05E0>
    └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
    │    │            │    │           │    └ <member '_args' of 'Handle' objects>
    │    │            │    │           └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>
    │    │            │    └ <member '_callback' of 'Handle' objects>
    │    │            └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>
    │    └ <member '_context' of 'Handle' objects>
    └ <Handle Task.task_wakeup(<Future finis...tlasError'}")>)>

> File "F:\rag-bot\app\integrations\vector_db.py", line 376, in health_check
    await self.connect()
          │    └ <function VectorDatabase.connect at 0x0000020D7B1756C0>
          └ <app.integrations.vector_db.VectorDatabase object at 0x0000020D7AC0B860>

  File "F:\rag-bot\app\integrations\vector_db.py", line 61, in connect
    await self.client.admin.command('ping')
          │    └ AsyncIOMotorClient(MongoClient(host=['ac-zv72iq8-shard-00-00.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mong...
          └ <app.integrations.vector_db.VectorDatabase object at 0x0000020D7AC0B860>

  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\concurrent\futures\thread.py", line 58, in run
    result = self.fn(*self.args, **self.kwargs)
             │        │            └ None
             │        └ None
             └ None
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\_csot.py", line 125, in csot_wrapper
    return func(self, *args, **kwargs)
           │    │      │       └ {}
           │    │      └ ('ping',)
           │    └ Database(MongoClient(host=['ac-zv72iq8-shard-00-00.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27...
           └ <function Database.command at 0x0000020D7B04FC40>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\database.py", line 931, in command
    with self._client._conn_for_reads(read_preference, session, operation=command_name) as (
         │    │       │               │                │                  └ 'ping'
         │    │       │               │                └ None
         │    │       │               └ Primary()
         │    │       └ <function MongoClient._conn_for_reads at 0x0000020D7B0C34C0>
         │    └ MongoClient(host=['ac-zv72iq8-shard-00-00.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27017', 'ac...
         └ Database(MongoClient(host=['ac-zv72iq8-shard-00-00.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27...
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 137, in __enter__
    return next(self.gen)
                │    └ <generator object MongoClient._conn_from_server at 0x0000020D7CBFB240>
                └ <contextlib._GeneratorContextManager object at 0x0000020D7CC47050>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\mongo_client.py", line 1867, in _conn_from_server
    with self._checkout(server, session) as conn:
         │    │         │       └ None
         │    │         └ <Server <ServerDescription ('ac-zv72iq8-shard-00-01.okflkbo.mongodb.net', 27017) server_type: Unknown, rtt: None, error=Opera...
         │    └ <function MongoClient._checkout at 0x0000020D7B0C31A0>
         └ MongoClient(host=['ac-zv72iq8-shard-00-00.okflkbo.mongodb.net:27017', 'ac-zv72iq8-shard-00-02.okflkbo.mongodb.net:27017', 'ac...
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 137, in __enter__
    return next(self.gen)
                │    └ <generator object MongoClient._checkout at 0x0000020D7D4A0150>
                └ <contextlib._GeneratorContextManager object at 0x0000020D7CC47020>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\mongo_client.py", line 1777, in _checkout
    with server.checkout(handler=err_handler) as conn:
         │      │                └ <pymongo.synchronous.mongo_client._MongoClientErrorHandler object at 0x0000020D7CC318A0>
         │      └ <function Server.checkout at 0x0000020D7B0AB420>
         └ <Server <ServerDescription ('ac-zv72iq8-shard-00-01.okflkbo.mongodb.net', 27017) server_type: Unknown, rtt: None, error=Opera...
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\contextlib.py", line 137, in __enter__
    return next(self.gen)
                │    └ <generator object Pool.checkout at 0x0000020D7CC047C0>
                └ <contextlib._GeneratorContextManager object at 0x0000020D7CC46FF0>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 1118, in checkout
    conn = self._get_conn(checkout_started_time, handler=handler)
           │    │         │                              └ <pymongo.synchronous.mongo_client._MongoClientErrorHandler object at 0x0000020D7CC318A0>
           │    │         └ 378550.703
           │    └ <function Pool._get_conn at 0x0000020D7B0A99E0>
           └ <pymongo.synchronous.pool.Pool object at 0x0000020D7CC45D90>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 1280, in _get_conn
    conn = self.connect(handler=handler)
           │    │               └ <pymongo.synchronous.mongo_client._MongoClientErrorHandler object at 0x0000020D7CC318A0>
           │    └ <function Pool.connect at 0x0000020D7B0A9760>
           └ <pymongo.synchronous.pool.Pool object at 0x0000020D7CC45D90>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 1072, in connect
    conn.authenticate()
    │    └ <function Connection.authenticate at 0x0000020D7B0A84A0>
    └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 525, in authenticate
    auth.authenticate(creds, self, reauthenticate=reauthenticate)
    │    │            │      │                    └ False
    │    │            │      └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096
    │    │            └ MongoCredential(mechanism='DEFAULT', source='admin', username='revanthnaik12_db_user', password='HipsterWong$420', mechanism_...
    │    └ <function authenticate at 0x0000020D7B0F8C20>
    └ <module 'pymongo.synchronous.auth' from 'F:\\rag-bot\\venv\\Lib\\site-packages\\pymongo\\synchronous\\auth.py'>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\auth.py", line 450, in authenticate
    auth_func(credentials, conn)
    │         │            └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096
    │         └ MongoCredential(mechanism='DEFAULT', source='admin', username='revanthnaik12_db_user', password='HipsterWong$420', mechanism_...
    └ <function _authenticate_default at 0x0000020D7B0F8B80>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\auth.py", line 355, in _authenticate_default
    return _authenticate_scram(credentials, conn, "SCRAM-SHA-1")
           │                   │            └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096
           │                   └ MongoCredential(mechanism='DEFAULT', source='admin', username='revanthnaik12_db_user', password='HipsterWong$420', mechanism_...
           └ <function _authenticate_scram at 0x0000020D7B0C7880>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\auth.py", line 135, in _authenticate_scram
    res = conn.command(source, cmd)
          │    │       │       └ {'saslContinue': 1, 'conversationId': 1, 'payload': Binary(b'c=biws,r=Yeys1Xc2vh8Drp6p0yr9J1pJMD5IwoQJLtF/AcXCCDQ=aw3FS8+FmLb...
          │    │       └ 'admin'
          │    └ <function _handle_reauth.<locals>.inner at 0x0000020D7B0A80E0>
          └ Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\helpers.py", line 47, in inner
    return func(*args, **kwargs)
           │     │       └ {}
           │     └ (Connection(<pymongo.network_layer.NetworkingInterface object at 0x0000020D7CC47410>) CLOSED at 2256951080096, 'admin', {'sas...
           └ <function Connection.command at 0x0000020D7B0A8040>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\pool.py", line 413, in command
    return command(
           └ <function command at 0x0000020D7B081E40>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\synchronous\network.py", line 212, in command
    helpers_shared._check_command_response(
    │              └ <function _check_command_response at 0x0000020D7AD2DDA0>
    └ <module 'pymongo.helpers_shared' from 'F:\\rag-bot\\venv\\Lib\\site-packages\\pymongo\\helpers_shared.py'>
  File "F:\rag-bot\venv\Lib\site-packages\pymongo\helpers_shared.py", line 284, in _check_command_response
    raise OperationFailure(errmsg, code, response, max_wire_version)
          │                │       │     │         └ 25
          │                │       │     └ {'ok': 0, 'errmsg': 'bad auth : authentication failed', 'code': 8000, 'codeName': 'AtlasError'}
          │                │       └ 8000
          │                └ 'bad auth : authentication failed'
          └ <class 'pymongo.errors.OperationFailure'>

pymongo.errors.OperationFailure: bad auth : authentication failed, full error: {'ok': 0, 'errmsg': 'bad auth : authentication failed', 'code': 8000, 'codeName': 'AtlasError'}
2025-09-29 22:32:21 | ERROR | app.services.logger_service:log_llm_request:219 | 1a6b8859 | LLM request failed
2025-09-29 22:32:21 | ERROR | app.services.logger_service:log_error:168 | 1a6b8859 | Application error occurred
Traceback (most recent call last):

  File "<string>", line 1, in <module>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\spawn.py", line 122, in spawn_main
    exitcode = _main(fd, parent_sentinel)
               │     │   └ 308
               │     └ 3
               └ <function _main at 0x0000020D5A8132E0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\spawn.py", line 135, in _main
    return self._bootstrap(parent_sentinel)
           │    │          └ 308
           │    └ <function BaseProcess._bootstrap at 0x0000020D5A709620>
           └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py", line 314, in _bootstrap
    self.run()
    │    └ <function BaseProcess.run at 0x0000020D5A708B80>
    └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py", line 108, in run
    self._target(*self._args, **self._kwargs)
    │    │        │    │        │    └ {'config': <uvicorn.config.Config object at 0x0000020D5A7D4320>, 'target': <bound method Server.run of <uvicorn.server.Server...
    │    │        │    │        └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
    │    │        │    └ ()
    │    │        └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
    │    └ <function subprocess_started at 0x0000020D5CBB8400>
    └ <SpawnProcess name='SpawnProcess-1' parent=21148 started>
  File "F:\rag-bot\venv\Lib\site-packages\uvicorn\_subprocess.py", line 80, in subprocess_started
    target(sockets=sockets)
    │              └ [<socket.socket fd=328, family=2, type=1, proto=6, laddr=('127.0.0.1', 8000)>]
    └ <bound method Server.run of <uvicorn.server.Server object at 0x0000020D5CD2AFF0>>
  File "F:\rag-bot\venv\Lib\site-packages\uvicorn\server.py", line 67, in run
    return asyncio_run(self.serve(sockets=sockets), loop_factory=self.config.get_loop_factory())
           │           │    │             │                      │    │      └ <function Config.get_loop_factory at 0x0000020D5CB4D620>
           │           │    │             │                      │    └ <uvicorn.config.Config object at 0x0000020D5A7D4320>
           │           │    │             │                      └ <uvicorn.server.Server object at 0x0000020D5CD2AFF0>
           │           │    │             └ [<socket.socket fd=328, family=2, type=1, proto=6, laddr=('127.0.0.1', 8000)>]
           │           │    └ <function Server.serve at 0x0000020D5CB939C0>
           │           └ <uvicorn.server.Server object at 0x0000020D5CD2AFF0>
           └ <function run at 0x0000020D5C43B600>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 194, in run
    return runner.run(main)
           │      │   └ <coroutine object Server.serve at 0x0000020D5CCE7920>
           │      └ <function Runner.run at 0x0000020D5C4668E0>
           └ <asyncio.runners.Runner object at 0x0000020D5A7D44A0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\runners.py", line 118, in run
    return self._loop.run_until_complete(task)
           │    │     │                  └ <Task pending name='Task-1' coro=<Server.serve() running at F:\rag-bot\venv\Lib\site-packages\uvicorn\server.py:71> wait_for=...
           │    │     └ <function BaseEventLoop.run_until_complete at 0x0000020D5C464540>
           │    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
           └ <asyncio.runners.Runner object at 0x0000020D5A7D44A0>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 674, in run_until_complete
    self.run_forever()
    │    └ <function BaseEventLoop.run_forever at 0x0000020D5C4644A0>
    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 641, in run_forever
    self._run_once()
    │    └ <function BaseEventLoop._run_once at 0x0000020D5C4662A0>
    └ <_WindowsSelectorEventLoop running=True closed=False debug=False>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\base_events.py", line 1987, in _run_once
    handle._run()
    │      └ <function Handle._run at 0x0000020D5C3A05E0>
    └ <Handle <_asyncio.TaskStepMethWrapper object at 0x0000020D7FD0DDB0>()>
  File "C:\Users\DELL\AppData\Local\Programs\Python\Python312\Lib\asyncio\events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
